Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
75,DFINITY,"Deuterium Milestone enters beta with the rollout of the Threshold-Schnorr test key 🔑

This upgrade enhances #ICP's cross-chain capabilities allowing canisters to sign taproot transactions &amp; more.

Stay tuned for updates https://t.co/IqkcNerw6r

Read more https://t.co/OitddAb0G0",Fri Jul 26 08:00:23 +0000 2024,93,355,deuterium milestone enters beta rollout thresholdschnorr test key upgrade enhances icps crosschain capabilities allowing canisters sign taproot transactions amp more stay tuned updates read more
76,DFINITY Developers ∞,"ckUSDT, the digital twin of #USDT, is now available on #ICP.

Make sure to integrate #ckUSDT or test any dapps that currently support it. https://t.co/Q2YnhRtRjQ",Fri Jul 26 02:23:00 +0000 2024,57,224,ckusdt digital twin usdt now available icp make sure integrate ckusdt or test any dapps currently support
77,$WUMBO,"W is for $WUMBO
#ICP https://t.co/ol2B3ebKk9",Thu Jul 25 21:01:22 +0000 2024,23,94,w wumbo icp
78,Vivi,"Hello #BitcoinNashville !

We are waiting for you at @dfinity #icp booth - with @OmnityNetwork! 

Come and say hi ❤️

$rich $runes and lovely swaps available for you to grab too! 🧚🏽‍♀️ https://t.co/rx46AeuzAK",Thu Jul 25 19:35:03 +0000 2024,10,78,hello bitcoinnashville we are waiting icp booth come say hi rich runes lovely swaps available grab too
79,Moses ∞,"#BTC will hit ATH very soon, and #ICP will be heading to $100 and above in no time. If you have over 1000 #ICP staked for 8 years, you should be earning over 10 #ICP as passive income monthly, which could be worth over $1000 by then. Do whatever you wish with this information. ✌️ https://t.co/81QtZVMXXp",Thu Jul 25 18:52:49 +0000 2024,19,110,btc will hit ath very soon icp will be heading above no time if have over icp staked years should be earning over icp as passive income monthly which could be worth over then do whatever wish information
80,Seb | Open Internet Summer ☀️,"To the #ICP community, 

I decided to cancel my appearance in the @ICPHUBS Townhall Space at the last minute. 

Paid engagement, bots and fake KPIs will never buy you a community. 

Tired of the bs. Where are my real builders https://t.co/tPuz61T9LB",Thu Jul 25 18:45:04 +0000 2024,33,264,icp community decided cancel my appearance townhall space last minute paid engagement bots fake kpis will never buy community tired bs where are my real builders
81,dom.icp ∞,"A colossal advance for AI x Blockchain is currently in the works, and it's totally not what you think (and it has nothing to do with AI tokens or other dumb stuff). Playing with this on #ICP has changed my view of the future of tech...

ETA for touchdown is about 5 weeks.",Thu Jul 25 18:21:51 +0000 2024,321,1072,colossal advance ai x blockchain currently works its totally what think has nothing do ai tokens or other dumb stuff playing icp has changed my view future tech eta touchdown about weeks
82,Omnity Network,"🎉 Exciting day for #Bitcoin and for us! 

We're live at @TheBitcoinConf in Nashville! Swing by the @DFINITY booth 740 to witness the big reveal of Omnity AI in our Omnichain Hub. 

Plus, grab some Otto plushies! 🚀 #AI #ICP #Bitcoin2024 https://t.co/I4lHQMxj0c",Thu Jul 25 18:17:31 +0000 2024,16,108,exciting day bitcoin us were live nashville swing booth witness big reveal omnity ai our omnichain hub plus grab some otto plushies ai icp bitcoin
83,Cryptalo.icp∞,"Goal 1500 ICP in my neuron achieved!!🤩♾💎🤲‼️
THANK YOU to all those who transmit positive energy to me every day and motivate me to never stop accumulating!🤝♾
#ICP #8yearsgang #Web3 #NoLimits https://t.co/17shzeN9qY",Thu Jul 25 17:56:41 +0000 2024,7,131,goal icp my neuron achieved thank all those who transmit positive energy me every day motivate me never stop accumulating icp yearsgang web nolimits
84,DFINITY,"ckUSDT, a digital twin of the largest stablecoin on #ICP, is now LIVE 👏

Whenever someone says there are no real-world use cases for crypto, share the impact of stablecoins in promoting global financial inclusion 🌍

Check it out: https://t.co/e6htXqHt4q https://t.co/qPvOMygGkL",Thu Jul 25 16:51:42 +0000 2024,193,598,ckusdt digital twin largest stablecoin icp now live whenever someone says there are no realworld use cases crypto share impact stablecoins promoting global financial inclusion check out
85,$WUMBO,Please wait. It can take up to three minutes for your result. Even a faint W on a Wumbo test could mean you're Wumbo. #ICP #Wumbo $WUMBO https://t.co/d1p7w8n59N,Thu Jul 25 15:02:31 +0000 2024,18,63,please wait can take up three minutes your result even faint w wumbo test could mean youre wumbo icp wumbo wumbo
86,Hitman 杀手,"Out of the 878 active devs on #ICP as at July 1st, 696 of them are single chain devs, which I imagined ar the devs that chose to build only on #ICP

What's more interesting is that 462 of them are new devs building new products!

#ICP IS NOT A ZOMBIE CHAIN
https://t.co/HOwdSVLGwu https://t.co/LHcOkkfA2O",Thu Jul 25 09:03:04 +0000 2024,30,125,out active devs icp as july st them are single chain devs which imagined ar devs chose build only icp whats more interesting them are new devs building new products icp zombie chain
87,ICP HUB Indonesia - Disruptives,"#ICP you now have the chance to earn double airdrops to celebrate the 2nd @ICPHUBS Global Townhall🚀

Join our blocked campaign for some ICP tokens👇
https://t.co/RsECnhCtSZ https://t.co/qPMIYr8gMQ",Thu Jul 25 07:26:25 +0000 2024,53,304,icp now have chance earn double airdrops celebrate nd global townhall join our blocked campaign some icp tokens
88,Billy,"After researching #ICP since last year, I have finally decided to get myself a #Motoko Ghost! Want to thank @jerrybanfield @BobbyO_ @stoik_eth for informing me on this project! @pokedstudiouk @dfinity #NFT #NFTs https://t.co/FbHj4eVMmq",Thu Jul 25 02:49:28 +0000 2024,7,73,after researching icp since last year have finally decided get myself motoko ghost want thank informing me project nft nfts
89,ICP HUB United States,Come get your #Motoko plushie at the #ICP booth in #BitcoinNashville. https://t.co/xaveJfv36j,Wed Jul 24 20:33:30 +0000 2024,45,201,come get your motoko plushie icp booth bitcoinnashville
90,pokedstudio ∞,motoko goes to Nashville get your grabbing hands ready! #icp https://t.co/lMpgAJ2kff,Wed Jul 24 19:30:50 +0000 2024,14,125,motoko goes nashville get your grabbing hands ready icp
91,DFinance,"#ICP you can now secure your future DFinance airdrop by doing these tasks: 

✅ Following @DFinance_app
✅ Retweet + Like this post
✅ Comment your Principal ID https://t.co/v97OQAMiu3",Wed Jul 24 16:30:00 +0000 2024,1004,1107,icp can now secure your future dfinance airdrop doing these tasks following retweet like post comment your principal id
92,DFINITY,"Bitcoin 🤝 ICP

Introducing the ICP Chain Fusion - Bitcoin Edition Educate series

Master integrating #Bitcoin with #ICP

Sign up now ⬇️",Wed Jul 24 15:01:19 +0000 2024,71,335,bitcoin icp introducing icp chain fusion bitcoin edition educate series master integrating bitcoin icp sign up now
93,Wizdo,"At @dmailofficial, we’re thrilled to recently participate in an #AMA hosted by @yukuapp, alongside representatives from @ton_blockchain and @dfinity. Here is a latest blog post, were they shared key insights from this engaging discussion: https://t.co/Q1wPBrcArl

#ton #icp #dmail",Wed Jul 24 14:21:05 +0000 2024,0,45,were thrilled recently participate an ama hosted alongside representatives from here latest blog post were they shared key insights from engaging discussion ton icp dmail
94,DFINITY Developers ∞,"Looking for a web3 dropbox? 

uBin is a consumer-based #web3 dropbox where users completely own their #storage, completely built on #ICP. 

App ➡️https://t.co/HKbAeSXTiH
Ping @RealDanMcCoy for beta access! https://t.co/Zf9KhQLoWP",Wed Jul 24 10:00:02 +0000 2024,47,167,looking web dropbox ubin consumerbased web dropbox where users completely own their storage completely built icp app ping beta access
95,Blockchain Pill,"Just FYI, if you forgot your Internet Identity recovery phrase, you can reset it at https://t.co/tZdfcTnfXp

That is also where you can add other devices for your II #ICP https://t.co/Adx42moTo0",Wed Jul 24 09:39:29 +0000 2024,14,90,just fyi if forgot your internet identity recovery phrase can reset also where can add other devices your ii icp
96,Crypto_Consultant🛡️,"🥳Hi Dmailers,

🎁The @Dmailofficial #SubHub’s 3rd phase is live with a $50,000 prize pool in the Giveaway Section!

✅Join the Taskon event and earn an extra 1,000 Points if you have more than 1,000 Points already!

👉🏻 Don’t wait: https://t.co/CnbSChi2HF

#oriele #Giveaway #icp https://t.co/dkKcci9nMP",Wed Jul 24 06:17:58 +0000 2024,0,104,hi dmailers subhubs rd phase live prize pool giveaway section join taskon event earn an extra points if have more than points already dont wait oriele giveaway icp
97,DFINITY Developers ∞,"The integration of #ICP with the #Bitcoin allows ICP #smartcontracts to directly interact with the Bitcoin network. This brings smart contract functionality to Bitcoin, opening up new possibilities for #DeFi and #dapp development.

Want to learn more? Keep reading 👀 👇 (1/5) https://t.co/Qg484LZDu1",Wed Jul 24 04:52:57 +0000 2024,29,119,integration icp bitcoin allows icp smartcontracts directly interact bitcoin network brings smart contract functionality bitcoin opening up new possibilities defi dapp development want learn more keep reading
98,DFINITY Developers ∞,"How can developers use #ICP as a #Bitcoin L2 using #ChainFusion?

Listen to Samuel Burri (@samuelburri) talk about how Chain Fusion works and the cross-chain products it enables.

📍Bitcoin Builders Conference
🗓️ Thursday, July 25th at 3:45pm CT",Wed Jul 24 00:17:00 +0000 2024,15,81,how can developers use icp as bitcoin l using chainfusion listen samuel burri talk about how chain fusion works crosschain products enables bitcoin builders conference thursday july th pm ct
99,Moses ∞,"If you have up to 1,000+ #ICP locked in an 8-years neuron without any plans of selling them, congratulations! You are a future millionaire in dollars. By this time 8 years ago, in 2016, #ETH was struggling between $2 to $14 too.✌️✅🚀 patience pays 💯 https://t.co/uL0PtSHvfT",Tue Jul 23 22:59:59 +0000 2024,21,128,if have up icp locked an years neuron without any plans selling them congratulations are future millionaire dollars time years ago eth was struggling between too patience pays
100,DFINITY,"🚀 #ICP's latest milestone, Cyclotron, was successfully completed last week, enabling on-chain inference for AI models, including face recognition.

This marks a significant advancement towards running large AI models on-chain to solve AI’s trust problem.

https://t.co/52f8enbmPX",Tue Jul 23 18:01:25 +0000 2024,143,459,icps latest milestone cyclotron was successfully completed last week enabling onchain inference ai models including face recognition marks significant advancement towards running large ai models onchain solve ais trust problem
101,₿itsquiat ∞,#ICP is 1 narrative away from a complete and utter takeover.,Tue Jul 23 17:16:26 +0000 2024,9,106,icp narrative away from complete utter takeover
102,KATZ,"₿itGala is happening tomorrow ✨🏛️🥂

Thank you to all our esteemed partners &amp; supporters: 

#ICP Chain Fusion @dfinity 

@LiquidiumFi 
@LeatherBTC 
@ordzaar 
@UnbrokenChainGP 
@L1Fxyz 
@drinknoir 
@MelrosePR  
@BalletCrypto 

@TakeOverIRL x @ForbesWeb3 🤝 
See you there 🫵 https://t.co/lAJjJFCPbo",Tue Jul 23 16:44:04 +0000 2024,14,69,itgala happening tomorrow thank all our esteemed partners amp supporters icp chain fusion x see there
103,Mike Schwartz,Industry is arriving: @ORIGYNTech on #ICP ...,Tue Jul 23 16:19:44 +0000 2024,17,86,industry arriving icp
104,Zuri 🇵🇹,"Huge congratulations to the winners of the ICPHubPortugal 'Build on #ICP' Hackathon! 

🥇 Homevesters DAO: Democratizing real estate investment with fractional ownership

🥈 ReceiptHub: Secure receipt repository on ICP

🥉 Raygen Protocol: Merging fashion and blockchain with",Tue Jul 23 14:16:35 +0000 2024,1,99,huge congratulations winners icphubportugal build icp hackathon homevesters dao democratizing real estate investment fractional ownership receipthub secure receipt repository icp raygen protocol merging fashion blockchain
105,Moses ∞,"Every day, one or two chains out there are getting hacked, and hackers are exploiting whatever has been built on them, except in #ICP. There has been no history of any hacker attacks in #ICP and its ecosystem since its genesis.✌️✅🚀👌 https://t.co/qJd1cJyxnK",Tue Jul 23 13:26:56 +0000 2024,33,113,every day one or two chains out there are getting hacked hackers are exploiting whatever has been built them except icp there has been no history any hacker attacks icp its ecosystem since its genesis
106,DFINITY,"What is your favorite #ICP project/tech/content at the moment?

Don't be shy, shill your own work, let's see it👇",Tue Jul 23 07:43:00 +0000 2024,41,350,what your favorite icp projecttechcontent moment dont be shy shill your own work lets see
107,herbert.icp,"Finally, a potential Twitter/X killer from the world of #ICP , something many of us have been waiting for a long time. Such a powerful social media network should be running 100% on-chain with a decentralized governance system (SNS). Way to go @icecubeapp !",Tue Jul 23 03:44:27 +0000 2024,28,131,finally potential twitterx killer from world icp something many us have been waiting long time such powerful social media network should be running onchain decentralized governance system sns way go
108,STEPH IS CRYPTO,"Which project has more utility?

#Jasmy          or          #ICP? 
👇                                    👇",Mon Jul 22 20:00:01 +0000 2024,8,201,which project has more utility jasmy or icp
109,KATZ,"Celebrate ""Bitcoin Season II"" with #ICP Chain Fusion at the Parthenon!

We're here to celebrate the progress made by Bitcoin technologists this year—and the undeniable arrival of ""Bitcoin Season II."" 

Thank you to our Title Sponsors for the BitGala @dfinity @DFINITYDev 🙌 https://t.co/QVqjCS8Ene",Mon Jul 22 19:41:15 +0000 2024,12,60,celebrate bitcoin season ii icp chain fusion parthenon were here celebrate progress made bitcoin technologists yearand undeniable arrival bitcoin season ii thank our title sponsors bitgala
110,RentSpace,"🎉 Sold Out Giveaway 🎉 We're celebrating our latest milestone with a special giveaway!

🏆 3 winners will each receive an exclusive NFT

To enter:
👤 Follow @IvanxMaltsev, @cryptokitty3x, @Vlad_ICP
👍 Like &amp; RT this tweet

⏳ You have 72 hours!

#RentSpace #NFT #Giveaway #ICP https://t.co/SvKQc1Pvyr",Mon Jul 22 18:33:34 +0000 2024,728,620,sold out giveaway were celebrating our latest milestone special giveaway winners will each receive an exclusive nft enter follow like amp rt tweet have hours rentspace nft giveaway icp
111,Blockchain Pill,"The @ICPSwap interface looks 🔥

Since when does it look like this? #ICP https://t.co/OyhNBoi9uc",Mon Jul 22 17:08:18 +0000 2024,15,177,interface looks since when does look like icp
112,MetaMaximus ∞,I hope you will not sell your #ICP for anything below 1000$!,Mon Jul 22 15:33:40 +0000 2024,8,104,hope will sell your icp anything below
113,ICP HUB Kenya,"Congratulations team 🎉🎊🚀

Supporting promising projects is what we do best👌

Join our #techcommunity to enjoy timely #ICP updates on #opportunities, #resources, and support.   🔗:https://t.co/0x9R0nJ8KJ

@ICPHUBS",Mon Jul 22 15:06:25 +0000 2024,51,56,congratulations team supporting promising projects what we do best join our techcommunity enjoy timely icp updates opportunities resources support
114,CoinNation,"I repeat: $ICP ∞ #ICP IS THE NARRATIVE….!

https://t.co/aOgvnBEURP https://t.co/qEV5LswMh4",Mon Jul 22 14:46:30 +0000 2024,15,81,repeat icp icp narrative
115,Keyur Rohit,"I am excited to participate in the upcoming #ICP Townhall! Join us for an insightful conversation by registering at: https://t.co/wuLODrcAY1.

Take advantage of the $1000 giveaway at the end of the event. Your time and engagement will be highly valued.

#ICPhubs @icphub_IN https://t.co/hrW2CYjzZF",Mon Jul 22 14:01:39 +0000 2024,36,217,am excited participate upcoming icp townhall join us an insightful conversation registering take advantage giveaway end event your time engagement will be highly valued icphubs
116,Catalyze Official,"We're excited to announce that Dominic Williams will speak at our Launch Event today! 💙

@dominic_w led the creation of the Internet Computer network (#ICP) and founded @DFINITY. We're grateful to have his support as we enter a new era of social learning and community!

Join us https://t.co/TAgcT8EqNF",Mon Jul 22 13:15:10 +0000 2024,40,270,were excited announce dominic williams will speak our launch event today led creation internet computer network icp founded were grateful have his support as we enter new era social learning community join us
117,ICP HUB India - Crewsphere,"Get ready to witness the most epic event - #ICP Global Townhall 2.0, On 25th July. 

And guess what? You could also walk away with $1000.

Mark your calendars for this golden opportunity : https://t.co/AXLusEpYgx

Want to know who's going to be on our star-studded lineup? 👇 https://t.co/W7GXB7BzlI",Mon Jul 22 12:04:07 +0000 2024,76,165,get ready witness most epic event icp global townhall th july guess what could also walk away mark your calendars golden opportunity want know whos going be our starstudded lineup
118,DFinance,Not enough people are talking about the fact that #ICP is 16X faster than #SOL and 900X faster than #ETH😤,Mon Jul 22 11:00:00 +0000 2024,33,156,enough people are talking about fact icp x faster than sol x faster than eth
119,Moses ∞,Monitor those groups of people in the #ICP ecosystem who always attack #ICP when its price goes down. Monitor and see how they crawl back into the ecosystem once the price goes back up. 😂 We know all of you tourist supporters.🤗,Mon Jul 22 10:57:22 +0000 2024,7,91,monitor those groups people icp ecosystem who always attack icp when its price goes down monitor see how they crawl back into ecosystem once price goes back up we know all tourist supporters
120,DFINITY,"📰 @CopperHQ , a leading institutional digital asset custodian has integrated support for ckBTC, the #Bitcoin digital twin on #ICP

Chain Fusion infrastructure enabling cross-chain utility ⛓️ ✔️

Read on @DefiantNews: https://t.co/dAmtZrmP1M https://t.co/LbeamqZHA5",Mon Jul 22 09:44:33 +0000 2024,115,395,leading institutional digital asset custodian has integrated support ckbtc bitcoin digital twin icp chain fusion infrastructure enabling crosschain utility read
121,DFINITY Developers ∞,"The Idempotent Proxy makes it easier to integrate #web2 services with #HTTPSOutcalls which allows #ICP canisters to call external APIs.

✅ idempotency + cached responses
✅  @Cloudflare HTTPS certificates and IPv6 access
✅ Mask API keys

and more!

https://t.co/M6DRsK7u7B

CC:",Mon Jul 22 05:29:26 +0000 2024,18,88,idempotent proxy makes easier integrate web services httpsoutcalls which allows icp canisters call external apis idempotency cached responses https certificates ipv access mask api keys more cc
122,T3kNo-Logic🏴‍☠️∞,"#ICP Community - This giveaway will consist of 3 Daku Motokos and 1 ICP Renegade Gen 1 NFT
Must follow @ICPRenegades @dakumotokos and @T3kNoLogic 
Must tag 3 in the comments and retweet this original tweet to qualify
The drawing will happen in 24 hours 10pm PST
No bots - verify https://t.co/EdDVpTbivD",Mon Jul 22 05:08:52 +0000 2024,64,85,icp community giveaway will consist daku motokos icp renegade gen nft must follow must tag comments retweet original tweet qualify drawing will happen hours pm pst no bots verify
123,William ⚡ Laurent,"Uncovered! Ruby's Bag of $ICP

Ruby Twirl had it all: the voice, the look, and a bag of #ICP that no one could quite figure out.

Was it a metaphor? 

Was she ahead of her time?

Did she predict the dawn of cryptocurrencies?

We’ll never know.

What we do know is that she was a https://t.co/nGgS4i3a68",Mon Jul 22 05:06:24 +0000 2024,20,68,uncovered rubys bag icp ruby twirl had all voice look bag icp no one could quite figure out was metaphor was she ahead her time did she predict dawn cryptocurrencies well never know what we do know she was
124,muhammadhakim.icp ∞®️,"You will lose if you miss out, Internet Computer Protocol. Now is not the time to fade.

#ICP $ICP https://t.co/wMzdszDuEF",Mon Jul 22 04:18:40 +0000 2024,9,96,will lose if miss out internet computer protocol now time fade icp icp
125,The Swop,"Bitcoin 2023  |  Miami

@kylelangham 
@BobBodily 
@BlockchainBoyy 
@kylestoflet 

Excited to see you all again at Bitcoin Nashville this week!  Don't forget your wizard hat Bob! #ICP https://t.co/96P0lSmwkS",Mon Jul 22 01:24:21 +0000 2024,11,70,bitcoin miami excited see all again bitcoin nashville week dont forget your wizard hat bob icp
126,Marlon Hank ∞,"I LOVE YOUUUU $ICP BULLS 🐂
You made it, we broke the $10,50 and mooning!  🚀🌕

#ICP #Bullish https://t.co/f9LJXGBRJH",Sun Jul 21 21:40:22 +0000 2024,12,114,love youuuu icp bulls made we broke mooning icp bullish
127,ICP HUB United States,"#Airdrop alert.
Get the word out for the Canada &amp; USA segment of the #ICP Global Townhall and win one of six airdrops for $200 USD in ICP.

To participate: 
  1. Quote RT this post tagging your favorite ICP celebrity. 
  2. Complete the mission at https://t.co/PcSP047sB9 https://t.co/xzlxkPjD1T",Sun Jul 21 21:05:16 +0000 2024,115,205,airdrop alert get word out canada amp usa segment icp global townhall win one six airdrops usd icp participate quote rt post tagging your favorite icp celebrity complete mission
128,BobbyO,"For anyone who’s consumed with 1 of 1,000 different psyops going on right now.

Just a reminder. 

🔴A BULL MARKET OF EPIC PROPORTIONS IS ON THE HORIZON🔴

4 years ago, the news cycle WAS ALSO INSANE at this time. #RIP to those who won’t be making the journey 🪦 

$ICP #ICP https://t.co/yxyxbKAlvD",Sun Jul 21 21:03:17 +0000 2024,31,176,anyone whos consumed different psyops going right now just reminder bull market epic proportions horizon years ago news cycle was also insane time rip those who wont be making journey icp icp
129,Fabio,"-Around 39K #ICP Internet identities were created in the last 21 days (since the beginning of July).
-2100 #ICP meaningful wallets (with at least 10 ICP) were created since the beginning of July https://t.co/bGKJndHQ6q",Sun Jul 21 19:00:10 +0000 2024,16,100,around k icp internet identities were created last days since beginning july icp meaningful wallets least icp were created since beginning july
130,dom.icp ∞,"""Decentralized AI"" sales narratives and their tokens are proliferating. Confused?

EASY RULE: AI, like all software, can only be decentralized by running it as a smart contract (which can optionally be DAO-controlled).

Already happening on #ICP 🧠⚡",Sun Jul 21 18:50:43 +0000 2024,208,787,decentralized ai sales narratives their tokens are proliferating confused easy rule ai like all software can only be decentralized running as smart contract which can optionally be daocontrolled already happening icp
131,MetaMaximus ∞,"#ICP will melt faces! 
50$ by the end of August!
Let’s go! 🚀",Sun Jul 21 18:18:59 +0000 2024,15,136,icp will melt faces end august lets go
132,"Yuku Sep 16-21, @ token 2049","Why would YUKU ever wanted to build on #ICP?

😎YUKU:
#fastestchainalivefasterthan @usainbolt 
#Nevercongestedevenacomethittheearth
#Cheaptransactionfeeeveryonecanafford https://t.co/7JQhLPi9Iv",Sun Jul 21 16:17:40 +0000 2024,23,82,why would yuku ever wanted build icp yuku fastestchainalivefasterthan nevercongestedevenacomethittheearth cheaptransactionfeeeveryonecanafford
133,drowny,Better Defi and more active users does not guarantee better price performance. $EGLD for example objectively has better Defi and more “active” users than $ICP. MultiversX even has better tokenomics than #ICP. Yet #EGLD price is negative in the last year while $ICP is up 150%. https://t.co/d5O3Jv7gkw,Sun Jul 21 15:29:01 +0000 2024,22,180,better defi more active users does guarantee better price performance egld example objectively has better defi more active users than icp multiversx even has better tokenomics than icp yet egld price negative last year while icp up
134,William ⚡ Laurent,"We're Winning!

#ICP $ICP https://t.co/IJgmyXv2NL",Sun Jul 21 15:15:56 +0000 2024,12,108,were winning icp icp
135,pokedstudio ∞,a ghost in the machine! #icp,Sun Jul 21 13:13:57 +0000 2024,8,68,ghost machine icp
136,Fabio,"Very soon, thousands of new Investors may discover #ICP. The first thing they see is the price chart. It is extremely important to understand what happened in 2021 and why the price dropped 99% from ATH. In this video series I will share the facts.
⬇️⬇️⬇️
https://t.co/UFVDNSHiGq https://t.co/7Duj4OB9w4",Sun Jul 21 11:30:25 +0000 2024,23,109,very soon thousands new investors may discover icp first thing they see price chart extremely important understand what happened why price dropped from ath video series will share facts
137,DFINITY,"Catalyze, a new Web3 social hub with community building at its heart, built on #ICP launches July 22.

Join the team in Zurich🇨🇭 on July 22 to celebrate innovation and collaboration 🥳

https://t.co/P3tkvNEOWh",Sun Jul 21 10:00:01 +0000 2024,45,240,catalyze new web social hub community building its heart built icp launches july join team zurich july celebrate innovation collaboration
138,DFINITY Developers ∞,".@RelationLabs built a graph database implementing #SPARQL on #ICP.

An on-chain graph database helps dapps to identify #data relationships such as: 

🔷 Recommendations
🔷 Pattern detection (ex. fraud)

https://t.co/of5mJqpvSU",Sun Jul 21 07:12:40 +0000 2024,21,89,built graph database implementing sparql icp an onchain graph database helps dapps identify data relationships such as recommendations pattern detection ex fraud
139,STEPH IS CRYPTO,"$ICP will test its 2021 bull market high of $87 in the coming months

Don’t sleep on this HUGE opportunity

Watch my NEW video here: https://t.co/2Fc1YYYsPU…

#ICP #altseason https://t.co/ucIbnHPZM8",Sun Jul 21 07:00:01 +0000 2024,32,150,icp will test its bull market high coming months dont sleep huge opportunity watch my new video here icp altseason
140,CoinNation,"$ICP ♾️ #ICP IS the narrative 

https://t.co/BnbPP4uB1L https://t.co/zLhmrSRMRK",Sun Jul 21 00:36:11 +0000 2024,26,120,icp icp narrative
141,$WUMBO,50❤️likes!! #Wumbros loading! ■■■■■■■□□□ FOLLOW @theRunnico !!! $WUMBO #Wumbo #ICP #pixelart https://t.co/SVVAcTyhFn,Sat Jul 20 20:10:17 +0000 2024,35,107,likes wumbros loading follow wumbo wumbo icp pixelart
142,pokedstudio ∞,pet bots! #icp https://t.co/yFiWHtTSOm,Sat Jul 20 19:11:56 +0000 2024,21,104,pet bots icp
143,DFINITY,"Dust off your boots... it's almost time for @BTCNashville 🤠

Join #ICP for Chain Fusion Day on July 26th, stop by @buildingonbtc, and make sure you mosey on over to our booth 🟧

𝙎𝙚𝙚 𝙮𝙤𝙪 𝙖𝙩 𝘽𝙞𝙩𝙘𝙤𝙞𝙣 𝙉𝙖𝙨𝙝𝙫𝙞𝙡𝙡𝙚 https://t.co/vvhoVkKGql",Sat Jul 20 17:00:10 +0000 2024,44,218,dust off your boots its almost time join icp chain fusion day july th stop make sure mosey over our booth 𝙎𝙚𝙚 𝙮𝙤𝙪 𝙖𝙩 𝘽𝙞𝙩𝙘𝙤𝙞𝙣 𝙉𝙖𝙨𝙝𝙫𝙞𝙡𝙡𝙚
144,Fabio,"Why are @Grayscale and @CoinMarketCap ignoring #ICP? 
- #Grayscale launches an #AI Decentralized Fund (ICP is not added)
-#CoinMarketCap does not include ICP in the ""AI and Big Data"" tab
I am planning to write a letter to CMC as this makes 0 sense.
⬇️⬇️⬇️
https://t.co/z5hh6MScaF https://t.co/M08ayloyPr",Sat Jul 20 10:47:36 +0000 2024,11,96,why are ignoring icp grayscale launches an ai decentralized fund icp added coinmarketcap does include icp ai big data tab am planning write letter cmc as makes sense
145,Motoko,"Dear Motokers, #ICP, and #BTC fam!

We need your support. On Sunday, 07/21 at 01:00 PM UTC, we will release a video about what's coming up with Motoko at the #Bitcoin2024 conference.

As the largest Bitcoin conference in the world, this event gives Motoko a unique opportunity to https://t.co/zxBjkldXox",Sat Jul 20 09:37:49 +0000 2024,40,132,dear motokers icp btc fam we need your support sunday pm utc we will release video about whats coming up motoko bitcoin conference as largest bitcoin conference world event gives motoko unique opportunity
146,$WUMBO,"50❤️likes will reveal TEN all-new #Wumbros NFT sneak peeks by @theRunnico !!! 🐚

$WUMBO #Wumbo #ICP https://t.co/ycGhlnLGZF",Sat Jul 20 09:28:43 +0000 2024,20,78,likes will reveal ten allnew wumbros nft sneak peeks wumbo wumbo icp
147,Elpancho.ICP👑∞,"#ICP 👑

here is my prophecy!

HUGE V TOP 

in future years 1 #ICP will be worth 3.4Million

#BTC #ETH #CyberSecurity https://t.co/uukiOR29q6",Sat Jul 20 08:32:15 +0000 2024,11,135,icp here my prophecy huge v top future years icp will be worth million btc eth cybersecurity
148,Cryptalo.icp∞,Full crew... ready to cast off the moorings... ⛵️ but first let's buy some #ICP... I might not have the connection offshore... Good Wind to All‼️♾️💎🤲🏻 #8yearsgang #Web3 #NoLimits #FullyOnChain https://t.co/qBubAJbHgG,Sat Jul 20 07:04:34 +0000 2024,5,96,full crew ready cast off moorings but first lets buy some icp might have connection offshore good wind all yearsgang web nolimits fullyonchain
149,DFINITY Developers ∞,"📑New developer docs 📑

Check out the latest additions to the #ICP #dev docs:

✏️Sign in with #BTC
✏️#Testnet deployment options
✏️Creating #ckERC20 tokens
✏️Public #node metrics

More details below 👇(1/6)",Sat Jul 20 01:03:42 +0000 2024,21,83,new developer docs check out latest additions icp dev docs sign btc testnet deployment options creating ckerc tokens public node metrics more details below
150,₿itsquiat ∞,Blackrocks very own Larry fink says  “He believes the role of crypto is digitizing gold” and @gldrwa is doing that literally ! Powered by @ORIGYNTech &amp; #ICP making it 100% ONCHAIN puts it way ahead of any competition . If #RWA’s really get to a 10T dollar market . There will be a https://t.co/sd4UhyTfN8,Sat Jul 20 00:41:20 +0000 2024,22,120,blackrocks very own larry fink says he believes role crypto digitizing gold doing literally powered amp icp making onchain puts way ahead any competition if rwas really get t dollar market there will be
151,DFINITY Developers ∞,"Did you know a #ICP canister #SmartContract can be upgraded once deployed, meaning its code can change, but its  #data persists?

Thanks to ICP’s #stable #memory, #devs won’t lose their data when they adjust their code.

Let’s take a deep dive into canister #storage 👇(1/7) https://t.co/cLtWO4hWuj",Fri Jul 19 19:04:46 +0000 2024,32,116,did know icp canister smartcontract can be upgraded once deployed meaning its code can change but its data persists thanks icps stable memory devs wont lose their data when they adjust their code lets take deep dive into canister storage
